1718,PLN/MWh,189.95,MWh,3653.40
1819,PLN/MWh,190.15,MWh,3580.50
1920,PLN/MWh,185.83,MWh,3496.10
2021,PLN/MWh,165.57,MWh,3034.00
2122,PLN/MWh,146.82,MWh,2732.50
2223,PLN/MWh,136.39,MWh,3870.40
2324,PLN/MWh,132.63,MWh,2688.40
01,PLN/MWh,125.09,MWh,2217.50
12,PLN/MWh,109.11,MWh,2516.60
23,PLN/MWh,108.12,MWh,2691.60
34,PLN/MWh,107.69,MWh,2668.00
45,PLN/MWh,109.01,MWh,2575.50
56,PLN/MWh,132.82,MWh,2572.50
67,PLN/MWh,138.46,MWh,3027.60
78,PLN/MWh,159.54,MWh,2658.20
89,PLN/MWh,166.06,MWh,2902.00
910,PLN/MWh,166.60,MWh,3017.30
1011,PLN/MWh,165.37,MWh,2983.40
1112,PLN/MWh,164.46,MWh,3049.70
1213,PLN/MWh,164.48,MWh,3040.30
1314,PLN/MWh,165.07,MWh,2994.20
1415,PLN/MWh,161.30,MWh,2868.50
1516,PLN/MWh,157.81,MWh,2778.60
1617,PLN/MWh,163.84,MWh,3012.00
1718,PLN/MWh,183.00,MWh,3329.70
1819,PLN/MWh,178.27,MWh,3096.80
1920,PLN/MWh,166.92,MWh,3163.30
2021,PLN/MWh,157.17,MWh,2888.20
2122,PLN/MWh,137.56,MWh,2636.40
2223,PLN/MWh,131.30,MWh,3346.80
2324,PLN/MWh,117.98,MWh,2412.90
01,PLN/MWh,130.86,MWh,2072.60
12,PLN/MWh,111.12,MWh,2229.30
23,PLN/MWh,110.99,MWh,2430.20
34,PLN/MWh,110.84,MWh,2335.60
45,PLN/MWh,112.10,MWh,2233.40
56,PLN/MWh,134.03,MWh,2423.40
67,PLN/MWh,137.31,MWh,3096.90
78,PLN/MWh,162.31,MWh,3797.70
89,PLN/MWh,178.09,MWh,3909.80
910,PLN/MWh,177.65,MWh,3735.90
1011,PLN/MWh,171.85,MWh,3727.20
1112,PLN/MWh,176.71,MWh,3816.40
1213,PLN/MWh,178.55,MWh,3915.60
1314,PLN/MWh,181.29,MWh,3918.50
1415,PLN/MWh,181.55,MWh,3739.30
1516,PLN/MWh,178.21,MWh,3571.70
1617,PLN/MWh,183.39,MWh,3793.40
1718,PLN/MWh,201.15,MWh,4267.70
1819,PLN/MWh,197.14,MWh,4105.60
1920,PLN/MWh,188.93,MWh,4326.70
2021,PLN/MWh,184.16,MWh,4021.30
2122,PLN/MWh,158.27,MWh,3637.70
2223,PLN/MWh,139.59,MWh,4228.60
2324,PLN/MWh,135.68,MWh,2956.20
01,PLN/MWh,133.52,MWh,2213.50
12,PLN/MWh,132.58,MWh,2491.30
23,PLN/MWh,126.77,MWh,2625.80
34,PLN/MWh,125.07,MWh,2719.70
45,PLN/MWh,125.69,MWh,2635.20
56,PLN/MWh,130.00,MWh,2694.20
67,PLN/MWh,133.67,MWh,2188.00
78,PLN/MWh,134.85,MWh,2251.60
89,PLN/MWh,140.98,MWh,2883.80
910,PLN/MWh,156.64,MWh,4018.00
1011,PLN/MWh,158.75,MWh,4357.70
1112,PLN/MWh,160.11,MWh,4533.30
1213,PLN/MWh,159.98,MWh,4507.80
1314,PLN/MWh,158.58,MWh,4334.20
1415,PLN/MWh,148.83,MWh,3730.50
1516,PLN/MWh,141.99,MWh,3460.90
1617,PLN/MWh,146.63,MWh,3604.30
1718,PLN/MWh,161.46,MWh,4610.60
1819,PLN/MWh,159.40,MWh,4418.40
1920,PLN/MWh,158.29,MWh,4159.80
2021,PLN/MWh,143.58,MWh,3594.40
2122,PLN/MWh,136.09,MWh,2983.10
2223,PLN/MWh,132.68,MWh,2722.70
2324,PLN/MWh,117.84,MWh,2929.70
01,PLN/MWh,118.50,MWh,2675.40
12,PLN/MWh,107.52,MWh,2931.70
23,PLN/MWh,106.66,MWh,3237.80
34,PLN/MWh,106.38,MWh,3336.60
45,PLN/MWh,106.46,MWh,3323.30
56,PLN/MWh,106.69,MWh,3259.10
67,PLN/MWh,106.62,MWh,2966.00
78,PLN/MWh,106.96,MWh,3039.90
89,PLN/MWh,123.82,MWh,2581.30
910,PLN/MWh,131.64,MWh,2567.10
1011,PLN/MWh,127.80,MWh,2998.70
1112,PLN/MWh,133.55,MWh,3042.60
1213,PLN/MWh,133.82,MWh,3152.40
1314,PLN/MWh,134.05,MWh,3064.50
1415,PLN/MWh,131.41,MWh,2682.40
1516,PLN/MWh,131.61,MWh,2554.40
1617,PLN/MWh,132.17,MWh,2670.70
1718,PLN/MWh,140.06,MWh,3666.90
1819,PLN/MWh,142.47,MWh,3771.00
1920,PLN/MWh,142.43,MWh,3761.00
2021,PLN/MWh,138.85,MWh,3677.10
2122,PLN/MWh,132.67,MWh,2805.80
2223,PLN/MWh,128.58,MWh,2707.40
2324,PLN/MWh,116.96,MWh,2915.20
01,PLN/MWh,105.23,MWh,2414.40
12,PLN/MWh,103.00,MWh,2686.60
23,PLN/MWh,103.06,MWh,2847.00
34,PLN/MWh,103.03,MWh,2795.00
45,PLN/MWh,105.36,MWh,2572.10
56,PLN/MWh,131.31,MWh,2382.60
67,PLN/MWh,135.56,MWh,2886.70
78,PLN/MWh,162.61,MWh,2315.70
89,PLN/MWh,174.17,MWh,2538.10
910,PLN/MWh,188.42,MWh,2854.30
1011,PLN/MWh,182.24,MWh,2859.70
1112,PLN/MWh,182.72,MWh,2957.90
1213,PLN/MWh,181.38,MWh,2963.00
1314,PLN/MWh,180.78,MWh,3067.60
1415,PLN/MWh,173.87,MWh,2564.20
1516,PLN/MWh,165.24,MWh,2377.70
1617,PLN/MWh,167.96,MWh,2508.60
1718,PLN/MWh,178.45,MWh,2755.00
1819,PLN/MWh,174.74,MWh,2869.40
1920,PLN/MWh,166.96,MWh,2992.20
2021,PLN/MWh,157.92,MWh,2584.80
2122,PLN/MWh,132.38,MWh,2538.30
2223,PLN/MWh,124.51,MWh,2891.50
2324,PLN/MWh,116.77,MWh,2230.10
01,PLN/MWh,106.45,MWh,2524.10
12,PLN/MWh,102.39,MWh,2859.10
23,PLN/MWh,101.22,MWh,3043.20
34,PLN/MWh,101.26,MWh,2995.30
45,PLN/MWh,106.12,MWh,2704.70
56,PLN/MWh,123.73,MWh,2138.60
67,PLN/MWh,136.18,MWh,2970.80
78,PLN/MWh,168.25,MWh,2418.80
89,PLN/MWh,179.09,MWh,2600.60
910,PLN/MWh,180.96,MWh,2473.00
1011,PLN/MWh,174.15,MWh,2862.20
1112,PLN/MWh,177.46,MWh,3249.90
1213,PLN/MWh,177.42,MWh,3418.50
1314,PLN/MWh,178.65,MWh,3469.80
1415,PLN/MWh,178.79,MWh,3170.60
1516,PLN/MWh,175.84,MWh,3146.90
1617,PLN/MWh,177.47,MWh,3134.30
1718,PLN/MWh,195.16,MWh,3778.20
1819,PLN/MWh,194.63,MWh,4016.00
1920,PLN/MWh,190.00,MWh,3988.40
2021,PLN/MWh,178.59,MWh,3373.50
2122,PLN/MWh,155.22,MWh,2740.50
2223,PLN/MWh,135.94,MWh,3960.10
2324,PLN/MWh,132.29,MWh,2758.10
01,PLN/MWh,125.56,MWh,2085.70
12,PLN/MWh,120.90,MWh,2382.20
23,PLN/MWh,112.44,MWh,2371.60
34,PLN/MWh,111.26,MWh,2407.40
45,PLN/MWh,120.44,MWh,2373.40
56,PLN/MWh,130.76,MWh,2281.40
67,PLN/MWh,134.93,MWh,3131.80
78,PLN/MWh,158.53,MWh,2433.10
89,PLN/MWh,166.05,MWh,2692.50
910,PLN/MWh,172.30,MWh,2722.40
1011,PLN/MWh,165.49,MWh,2503.70
1112,PLN/MWh,163.58,MWh,2456.70
1213,PLN/MWh,162.32,MWh,2449.30
1314,PLN/MWh,162.07,MWh,2419.20
1415,PLN/MWh,159.11,MWh,2082.90
1516,PLN/MWh,151.11,MWh,2045.30
1617,PLN/MWh,147.32,MWh,2138.00
1718,PLN/MWh,168.20,MWh,2241.60
1819,PLN/MWh,176.55,MWh,2632.80
1920,PLN/MWh,167.27,MWh,2894.90
2021,PLN/MWh,148.90,MWh,1970.50
2122,PLN/MWh,125.02,MWh,2585.50
2223,PLN/MWh,124.72,MWh,3027.60
2324,PLN/MWh,104.50,MWh,2848.30
01,PLN/MWh,99.69,MWh,2595.00
12,PLN/MWh,94.65,MWh,2851.50
23,PLN/MWh,87.65,MWh,3050.00
34,PLN/MWh,89.18,MWh,3041.30
45,PLN/MWh,96.67,MWh,2791.80
56,PLN/MWh,106.43,MWh,2088.90
67,PLN/MWh,133.23,MWh,2451.50
78,PLN/MWh,152.96,MWh,2236.90
89,PLN/MWh,166.94,MWh,2355.10
910,PLN/MWh,173.62,MWh,3125.70
1011,PLN/MWh,176.33,MWh,3243.50
1112,PLN/MWh,186.15,MWh,3465.10
1213,PLN/MWh,187.60,MWh,3589.60
1314,PLN/MWh,188.72,MWh,3733.90
1415,PLN/MWh,189.19,MWh,3616.20
1516,PLN/MWh,185.70,MWh,3493.00
1617,PLN/MWh,186.87,MWh,3537.90
1718,PLN/MWh,202.20,MWh,4027.30
1819,PLN/MWh,202.08,MWh,3922.60
1920,PLN/MWh,201.25,MWh,3918.00
2021,PLN/MWh,192.72,MWh,3442.10
2122,PLN/MWh,157.03,MWh,3086.30
2223,PLN/MWh,135.63,MWh,4264.00
2324,PLN/MWh,134.22,MWh,2973.10
01,PLN/MWh,135.07,MWh,2432.80
12,PLN/MWh,127.15,MWh,2727.80
23,PLN/MWh,126.24,MWh,2902.80
34,PLN/MWh,126.42,MWh,2863.60
45,PLN/MWh,127.33,MWh,2657.10
56,PLN/MWh,135.23,MWh,2406.30
67,PLN/MWh,139.85,MWh,3797.20
78,PLN/MWh,171.28,MWh,2965.40
89,PLN/MWh,189.48,MWh,3469.20
910,PLN/MWh,193.46,MWh,3762.70
1011,PLN/MWh,191.82,MWh,3772.60
1112,PLN/MWh,195.16,MWh,3649.70
1213,PLN/MWh,194.79,MWh,3905.80
1314,PLN/MWh,195.35,MWh,3818.10
1415,PLN/MWh,191.50,MWh,3624.00
1516,PLN/MWh,180.34,MWh,3157.40
1617,PLN/MWh,179.72,MWh,3171.80
1718,PLN/MWh,196.93,MWh,3819.90
1819,PLN/MWh,196.28,MWh,3721.00
1920,PLN/MWh,194.86,MWh,3611.60
2021,PLN/MWh,179.12,MWh,3256.50
2122,PLN/MWh,153.77,MWh,3000.90
2223,PLN/MWh,137.49,MWh,3712.50
2324,PLN/MWh,134.94,MWh,2662.80
01,PLN/MWh,133.04,MWh,2539.50
12,PLN/MWh,123.86,MWh,2681.60
23,PLN/MWh,121.54,MWh,2683.90
34,PLN/MWh,119.87,MWh,2667.40
45,PLN/MWh,120.24,MWh,2631.20
56,PLN/MWh,122.46,MWh,2436.60
67,PLN/MWh,130.68,MWh,2343.00
78,PLN/MWh,132.51,MWh,2381.90
89,PLN/MWh,135.92,MWh,2714.10
910,PLN/MWh,149.03,MWh,3364.70
1011,PLN/MWh,150.25,MWh,3464.70
1112,PLN/MWh,145.60,MWh,3427.50
1213,PLN/MWh,136.62,MWh,3126.00
1314,PLN/MWh,135.97,MWh,2938.70
1415,PLN/MWh,133.02,MWh,2410.50
1516,PLN/MWh,132.49,MWh,2217.10
1617,PLN/MWh,132.54,MWh,2281.20
1718,PLN/MWh,136.91,MWh,2789.30
1819,PLN/MWh,137.10,MWh,2828.60
1920,PLN/MWh,135.87,MWh,2619.60
2021,PLN/MWh,133.33,MWh,2386.80
2122,PLN/MWh,126.28,MWh,2284.60
2223,PLN/MWh,118.76,MWh,2726.00
2324,PLN/MWh,98.32,MWh,3164.80
01,PLN/MWh,93.69,MWh,4159.10
12,PLN/MWh,87.75,MWh,4177.60
23,PLN/MWh,86.28,MWh,4307.20
34,PLN/MWh,86.02,MWh,4298.70
45,PLN/MWh,86.43,MWh,4274.90
56,PLN/MWh,87.67,MWh,4233.40
67,PLN/MWh,88.17,MWh,4042.70
78,PLN/MWh,85.82,MWh,3917.60
89,PLN/MWh,101.37,MWh,3531.20
910,PLN/MWh,109.06,MWh,3016.50
1011,PLN/MWh,120.08,MWh,2955.10
1112,PLN/MWh,120.46,MWh,3110.90
1213,PLN/MWh,124.19,MWh,3130.60
1314,PLN/MWh,124.02,MWh,3060.60
1415,PLN/MWh,122.65,MWh,3196.80
1516,PLN/MWh,116.95,MWh,3283.50
1617,PLN/MWh,124.10,MWh,3088.00
1718,PLN/MWh,126.70,MWh,3075.00
1819,PLN/MWh,133.05,MWh,3768.70
1920,PLN/MWh,131.67,MWh,3831.80
2021,PLN/MWh,126.62,MWh,3465.90
2122,PLN/MWh,123.32,MWh,2821.30
2223,PLN/MWh,120.06,MWh,2802.60
2324,PLN/MWh,107.67,MWh,3427.10
01,PLN/MWh,81.04,MWh,3524.00
12,PLN/MWh,79.20,MWh,3495.50
23,PLN/MWh,78.67,MWh,3629.20
34,PLN/MWh,78.95,MWh,3577.50
45,PLN/MWh,79.95,MWh,3436.70
56,PLN/MWh,88.13,MWh,3437.20
67,PLN/MWh,122.18,MWh,2697.70
78,PLN/MWh,124.69,MWh,3368.90
89,PLN/MWh,132.69,MWh,2738.00
910,PLN/MWh,132.96,MWh,2593.70
1011,PLN/MWh,132.22,MWh,2615.70
1112,PLN/MWh,140.39,MWh,2857.20
1213,PLN/MWh,143.92,MWh,2919.20
1314,PLN/MWh,145.12,MWh,2910.50
1415,PLN/MWh,143.03,MWh,2768.20
1516,PLN/MWh,136.83,MWh,2794.30
1617,PLN/MWh,142.50,MWh,2695.30
1718,PLN/MWh,162.40,MWh,2918.70
1819,PLN/MWh,164.44,MWh,2869.80
1920,PLN/MWh,162.03,MWh,2788.70
2021,PLN/MWh,146.41,MWh,2718.20
2122,PLN/MWh,126.80,MWh,2906.30
2223,PLN/MWh,125.47,MWh,2534.30
2324,PLN/MWh,109.55,MWh,2319.20
01,PLN/MWh,102.82,MWh,2956.10
12,PLN/MWh,88.76,MWh,3347.80
23,PLN/MWh,83.53,MWh,3514.10
34,PLN/MWh,83.58,MWh,3460.80
45,PLN/MWh,97.45,MWh,3242.90
56,PLN/MWh,107.75,MWh,2709.20
67,PLN/MWh,131.73,MWh,2271.40
78,PLN/MWh,134.47,MWh,3534.80
89,PLN/MWh,152.38,MWh,3225.30
910,PLN/MWh,160.49,MWh,3115.00
1011,PLN/MWh,158.10,MWh,3149.90
1112,PLN/MWh,165.91,MWh,2946.60
1213,PLN/MWh,163.77,MWh,3092.20
1314,PLN/MWh,163.51,MWh,3166.90
1415,PLN/MWh,163.26,MWh,3196.60
1516,PLN/MWh,160.54,MWh,3286.00
1617,PLN/MWh,163.25,MWh,3224.70
1718,PLN/MWh,177.92,MWh,3609.60
1819,PLN/MWh,182.59,MWh,3700.20
1920,PLN/MWh,181.86,MWh,3508.00
2021,PLN/MWh,163.53,MWh,3335.50
2122,PLN/MWh,140.54,MWh,2947.30
2223,PLN/MWh,136.56,MWh,3056.00
2324,PLN/MWh,130.27,MWh,2108.20
01,PLN/MWh,113.55,MWh,2358.40
12,PLN/MWh,105.70,MWh,2777.70
23,PLN/MWh,103.99,MWh,3046.30
34,PLN/MWh,102.25,MWh,3108.20
45,PLN/MWh,106.07,MWh,2773.70
56,PLN/MWh,120.03,MWh,2286.00
67,PLN/MWh,133.04,MWh,2215.30
78,PLN/MWh,137.00,MWh,2795.30
89,PLN/MWh,157.74,MWh,3004.70
910,PLN/MWh,161.45,MWh,2992.00
1011,PLN/MWh,160.61,MWh,3038.10
1112,PLN/MWh,163.23,MWh,2954.30
1213,PLN/MWh,163.66,MWh,2987.50
1314,PLN/MWh,168.33,MWh,2985.80
1415,PLN/MWh,161.50,MWh,2991.00
1516,PLN/MWh,158.10,MWh,3011.40
1617,PLN/MWh,157.99,MWh,3079.10
1718,PLN/MWh,177.45,MWh,3044.30
1819,PLN/MWh,181.48,MWh,3082.70
1920,PLN/MWh,177.05,MWh,2991.90
2021,PLN/MWh,162.65,MWh,2934.90
2122,PLN/MWh,143.61,MWh,2534.30
2223,PLN/MWh,138.59,MWh,2581.40
2324,PLN/MWh,132.54,MWh,2165.10
01,PLN/MWh,125.83,MWh,2303.30
12,PLN/MWh,111.20,MWh,2537.40
23,PLN/MWh,110.83,MWh,2684.10
34,PLN/MWh,110.73,MWh,2675.20
45,PLN/MWh,114.74,MWh,2521.60
56,PLN/MWh,129.10,MWh,2171.50
67,PLN/MWh,137.73,MWh,2607.20
78,PLN/MWh,158.23,MWh,2837.10
89,PLN/MWh,167.27,MWh,2623.80
910,PLN/MWh,172.69,MWh,3123.20
1011,PLN/MWh,175.19,MWh,3284.30
1112,PLN/MWh,177.66,MWh,3458.30
1213,PLN/MWh,178.47,MWh,3525.50
1314,PLN/MWh,179.25,MWh,3670.10
1415,PLN/MWh,177.76,MWh,3483.10
1516,PLN/MWh,170.27,MWh,3632.60
1617,PLN/MWh,169.88,MWh,3598.40
1718,PLN/MWh,186.22,MWh,3725.90
1819,PLN/MWh,191.21,MWh,3964.50
1920,PLN/MWh,185.66,MWh,4000.00
2021,PLN/MWh,178.49,MWh,3579.60
2122,PLN/MWh,159.39,MWh,2956.80
2223,PLN/MWh,138.74,MWh,3280.20
2324,PLN/MWh,136.14,MWh,2051.40
01,PLN/MWh,127.09,MWh,1995.30
12,PLN/MWh,122.91,MWh,2348.00
23,PLN/MWh,121.60,MWh,2479.00
34,PLN/MWh,122.00,MWh,2444.80
45,PLN/MWh,124.09,MWh,2249.90
56,PLN/MWh,132.44,MWh,2192.80
67,PLN/MWh,135.62,MWh,3234.10
78,PLN/MWh,161.33,MWh,3336.70
89,PLN/MWh,164.66,MWh,3595.00
910,PLN/MWh,168.57,MWh,3471.30
1011,PLN/MWh,168.85,MWh,3817.30
1112,PLN/MWh,171.13,MWh,3867.80
1213,PLN/MWh,172.84,MWh,3901.20
1314,PLN/MWh,173.95,MWh,3930.10
1415,PLN/MWh,167.22,MWh,3721.10
1516,PLN/MWh,162.72,MWh,3436.20
1617,PLN/MWh,163.37,MWh,3406.30
1718,PLN/MWh,178.06,MWh,3597.50
1819,PLN/MWh,186.92,MWh,3940.80
1920,PLN/MWh,182.49,MWh,3853.60
2021,PLN/MWh,170.27,MWh,3682.50
2122,PLN/MWh,158.83,MWh,2840.80
2223,PLN/MWh,138.01,MWh,3409.70
2324,PLN/MWh,135.20,MWh,2262.70
01,PLN/MWh,132.26,MWh,1710.40
12,PLN/MWh,131.04,MWh,2001.20
23,PLN/MWh,130.62,MWh,2248.30
34,PLN/MWh,130.63,MWh,2288.60
45,PLN/MWh,130.74,MWh,2200.60
56,PLN/MWh,130.83,MWh,2135.50
67,PLN/MWh,131.54,MWh,1998.60
78,PLN/MWh,136.61,MWh,2637.60
89,PLN/MWh,157.84,MWh,3211.90
910,PLN/MWh,159.12,MWh,3982.40
1011,PLN/MWh,159.50,MWh,4462.40
1112,PLN/MWh,160.83,MWh,4599.10
1213,PLN/MWh,159.79,MWh,4475.60
1314,PLN/MWh,159.48,MWh,4431.80
1415,PLN/MWh,156.69,MWh,3952.90
1516,PLN/MWh,147.78,MWh,3941.70
1617,PLN/MWh,143.16,MWh,3869.30
1718,PLN/MWh,158.32,MWh,4204.10
1819,PLN/MWh,158.47,MWh,4334.10
1920,PLN/MWh,156.66,MWh,4058.80
2021,PLN/MWh,139.50,MWh,3968.10
2122,PLN/MWh,134.55,MWh,2846.70
2223,PLN/MWh,131.73,MWh,2257.10
2324,PLN/MWh,124.72,MWh,2388.40
01,PLN/MWh,125.00,MWh,2825.60
12,PLN/MWh,119.90,MWh,3259.20
23,PLN/MWh,118.34,MWh,3448.50
34,PLN/MWh,117.92,MWh,3472.50
45,PLN/MWh,119.39,MWh,3389.50
56,PLN/MWh,120.23,MWh,3280.80
67,PLN/MWh,121.47,MWh,3119.30
78,PLN/MWh,122.97,MWh,2874.10
89,PLN/MWh,129.93,MWh,2629.00
910,PLN/MWh,129.69,MWh,2833.80
1011,PLN/MWh,133.44,MWh,3032.70
1112,PLN/MWh,136.13,MWh,3381.80
1213,PLN/MWh,136.69,MWh,3380.40
1314,PLN/MWh,136.75,MWh,3400.50
1415,PLN/MWh,133.97,MWh,3035.70
1516,PLN/MWh,133.77,MWh,3245.30
1617,PLN/MWh,135.16,MWh,3355.60
1718,PLN/MWh,137.01,MWh,3434.50
1819,PLN/MWh,140.20,MWh,4052.10
1920,PLN/MWh,143.89,MWh,4170.40
2021,PLN/MWh,136.90,MWh,3745.00
2122,PLN/MWh,133.63,MWh,3321.60
2223,PLN/MWh,125.61,MWh,3721.70
2324,PLN/MWh,114.57,MWh,4314.00
01,PLN/MWh,121.58,MWh,3154.60
12,PLN/MWh,110.41,MWh,3238.90
23,PLN/MWh,105.80,MWh,3398.30
34,PLN/MWh,105.60,MWh,3430.50
45,PLN/MWh,105.83,MWh,3157.80
56,PLN/MWh,123.32,MWh,2804.00
67,PLN/MWh,135.61,MWh,2610.40
78,PLN/MWh,143.23,MWh,2363.10
89,PLN/MWh,164.13,MWh,2984.10
910,PLN/MWh,165.01,MWh,2731.00
1011,PLN/MWh,162.46,MWh,3095.60
1112,PLN/MWh,165.12,MWh,3088.90
1213,PLN/MWh,165.20,MWh,3176.00
1314,PLN/MWh,165.62,MWh,2841.50
1415,PLN/MWh,158.50,MWh,2914.90
1516,PLN/MWh,151.39,MWh,2346.10
1617,PLN/MWh,144.15,MWh,2492.70
1718,PLN/MWh,160.39,MWh,2618.80
1819,PLN/MWh,163.08,MWh,2524.60
1920,PLN/MWh,159.23,MWh,2829.80
2021,PLN/MWh,140.89,MWh,2786.80
2122,PLN/MWh,125.31,MWh,3168.20
2223,PLN/MWh,125.00,MWh,2999.50
2324,PLN/MWh,102.96,MWh,3174.30
01,PLN/MWh,112.76,MWh,2197.50
12,PLN/MWh,107.79,MWh,2484.80
23,PLN/MWh,107.17,MWh,2596.40
34,PLN/MWh,108.72,MWh,2466.60
45,PLN/MWh,110.74,MWh,2200.60
56,PLN/MWh,129.48,MWh,2076.00
67,PLN/MWh,136.56,MWh,2982.70
78,PLN/MWh,154.75,MWh,3119.00
89,PLN/MWh,163.15,MWh,3396.80
910,PLN/MWh,166.88,MWh,3522.80
1011,PLN/MWh,166.73,MWh,3517.80
1112,PLN/MWh,175.38,MWh,3751.80
1213,PLN/MWh,183.04,MWh,4058.70
1314,PLN/MWh,185.12,MWh,4150.30
1415,PLN/MWh,177.89,MWh,3916.50
1516,PLN/MWh,169.16,MWh,3720.40
1617,PLN/MWh,168.64,MWh,3614.80
1718,PLN/MWh,186.09,MWh,4149.00
1819,PLN/MWh,194.67,MWh,4289.90
1920,PLN/MWh,191.16,MWh,4145.90
2021,PLN/MWh,177.06,MWh,4104.50
2122,PLN/MWh,159.43,MWh,3487.40
2223,PLN/MWh,135.15,MWh,4427.30
2324,PLN/MWh,129.35,MWh,3617.20
01,PLN/MWh,132.62,MWh,2695.40
12,PLN/MWh,132.81,MWh,2413.30
23,PLN/MWh,128.35,MWh,2342.00
34,PLN/MWh,129.00,MWh,2330.20
45,PLN/MWh,132.93,MWh,2311.70
56,PLN/MWh,133.38,MWh,2663.00
67,PLN/MWh,136.56,MWh,3938.80
78,PLN/MWh,162.93,MWh,3103.30
89,PLN/MWh,167.94,MWh,3557.30
910,PLN/MWh,168.22,MWh,3694.30
1011,PLN/MWh,169.30,MWh,3570.40
1112,PLN/MWh,167.92,MWh,3729.80
1213,PLN/MWh,170.57,MWh,3894.70
1314,PLN/MWh,171.57,MWh,3974.60
1415,PLN/MWh,167.65,MWh,3784.60
1516,PLN/MWh,161.46,MWh,3773.40
1617,PLN/MWh,156.50,MWh,3675.40
1718,PLN/MWh,168.54,MWh,3616.70
1819,PLN/MWh,185.88,MWh,4304.70
1920,PLN/MWh,183.25,MWh,4132.30
2021,PLN/MWh,167.87,MWh,3829.60
2122,PLN/MWh,142.10,MWh,3402.60
2223,PLN/MWh,136.34,MWh,4403.30
2324,PLN/MWh,133.42,MWh,3573.30
01,PLN/MWh,136.00,MWh,3014.80
12,PLN/MWh,130.28,MWh,2795.60
23,PLN/MWh,129.64,MWh,2903.60
34,PLN/MWh,129.64,MWh,2896.10
45,PLN/MWh,132.35,MWh,2996.20
56,PLN/MWh,137.01,MWh,3256.10
67,PLN/MWh,139.60,MWh,4385.30
78,PLN/MWh,164.85,MWh,3743.50
89,PLN/MWh,177.80,MWh,4308.00
910,PLN/MWh,183.79,MWh,4471.10
1011,PLN/MWh,185.29,MWh,4593.10
1112,PLN/MWh,186.89,MWh,4800.60
1213,PLN/MWh,186.48,MWh,4964.00
1314,PLN/MWh,189.67,MWh,5096.80
1415,PLN/MWh,185.48,MWh,4820.70
1516,PLN/MWh,183.21,MWh,4656.20
1617,PLN/MWh,176.18,MWh,4517.50
1718,PLN/MWh,187.20,MWh,4718.90
1819,PLN/MWh,194.14,MWh,4965.40
1920,PLN/MWh,187.47,MWh,5005.10
2021,PLN/MWh,180.57,MWh,4710.30
2122,PLN/MWh,160.17,MWh,4313.40
2223,PLN/MWh,138.06,MWh,5438.40
2324,PLN/MWh,133.81,MWh,4725.60
01,PLN/MWh,136.94,MWh,2541.10
12,PLN/MWh,135.83,MWh,2632.50
23,PLN/MWh,135.90,MWh,2603.60
34,PLN/MWh,136.02,MWh,2604.30
45,PLN/MWh,136.50,MWh,2664.70
56,PLN/MWh,139.64,MWh,2468.70
67,PLN/MWh,139.46,MWh,4012.60
78,PLN/MWh,170.01,MWh,3186.20
89,PLN/MWh,185.35,MWh,3668.90
910,PLN/MWh,189.55,MWh,3858.10
1011,PLN/MWh,189.44,MWh,3855.90
1112,PLN/MWh,192.21,MWh,3954.70
1213,PLN/MWh,191.66,MWh,4149.60
1314,PLN/MWh,194.07,MWh,4306.50
1415,PLN/MWh,190.20,MWh,4040.80
1516,PLN/MWh,186.75,MWh,3770.00
1617,PLN/MWh,182.80,MWh,3615.00
1718,PLN/MWh,191.65,MWh,3795.50
1819,PLN/MWh,196.81,MWh,3989.20
1920,PLN/MWh,193.33,MWh,3919.70
2021,PLN/MWh,184.92,MWh,3733.50
2122,PLN/MWh,156.04,MWh,3498.10
2223,PLN/MWh,137.72,MWh,4679.90
2324,PLN/MWh,133.93,MWh,4000.20
01,PLN/MWh,131.36,MWh,2197.80
12,PLN/MWh,127.97,MWh,2551.80
23,PLN/MWh,127.24,MWh,2809.50
34,PLN/MWh,126.76,MWh,2812.10
45,PLN/MWh,126.91,MWh,2755.20
56,PLN/MWh,127.06,MWh,2706.80
67,PLN/MWh,127.89,MWh,2496.80
78,PLN/MWh,131.20,MWh,2697.30
89,PLN/MWh,135.42,MWh,3377.60
910,PLN/MWh,149.56,MWh,4261.90
1011,PLN/MWh,153.04,MWh,4471.10
1112,PLN/MWh,154.52,MWh,4537.90
1213,PLN/MWh,145.73,MWh,4381.80
1314,PLN/MWh,145.89,MWh,4383.80
1415,PLN/MWh,133.35,MWh,3729.10
1516,PLN/MWh,131.07,MWh,3393.80
1617,PLN/MWh,130.96,MWh,3407.10
1718,PLN/MWh,133.76,MWh,3229.60
1819,PLN/MWh,140.77,MWh,3730.50
1920,PLN/MWh,138.51,MWh,3672.20
2021,PLN/MWh,131.17,MWh,3290.80
2122,PLN/MWh,127.38,MWh,3298.20
2223,PLN/MWh,121.47,MWh,3590.70
2324,PLN/MWh,103.21,MWh,4109.00
01,PLN/MWh,109.79,MWh,3477.80
12,PLN/MWh,103.25,MWh,3899.70
23,PLN/MWh,99.23,MWh,4124.50
34,PLN/MWh,97.63,MWh,4174.60
45,PLN/MWh,98.16,MWh,4114.10
56,PLN/MWh,99.74,MWh,4023.80
67,PLN/MWh,98.37,MWh,3914.70
78,PLN/MWh,105.45,MWh,3562.80
89,PLN/MWh,112.00,MWh,3201.60
910,PLN/MWh,124.50,MWh,2983.60
